Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Satisfaction_Weighted_Salary,YearsSincePromotion,TenurePerf,IncomeAgeRatio,ExperienceLevel,CareerProgress,SalaryPerLevel,PromotionRate,Increment,FutureSalary,LogFutureSalary,Performance_Experience,Satisfaction_Experience,Performance_Satisfaction,poly_0,poly_1,poly_2,poly_3,poly_4,LogMonthlyIncome,Performance_Tenure,Income_Level,P_Stay
58.0,0.0,0.0,390.0,1.0,1.0,4.0,1.0,1.0,422.0,4.0,1.0,32.0,1.0,2.0,0.0,3.0,0.0,5660.0,17056.0,2.0,0.0,1.0,13.0,3.0,4.0,80.0,1.0,12.0,2.0,3.0,5.0,3.0,1.0,2.0,4245.0,4.0,15.0,97.58620689655173,0.20689655172413793,0.16666666666666666,2830.0,0.2,1.05,5943.0,8.690137586397595,15.0,15.0,9.0,5660.0,5.0,32035600.0,28300.0,25.0,8.64135583403666,15.0,2830.0,0.9282723440519639
31.0,0.0,2.0,691.0,1.0,5.0,4.0,5.0,1.0,423.0,3.0,1.0,86.0,3.0,1.0,6.0,4.0,1.0,4821.0,10077.0,0.0,0.0,1.0,12.0,3.0,3.0,80.0,1.0,6.0,4.0,3.0,5.0,2.0,0.0,3.0,4821.0,5.0,15.0,155.51612903225808,0.1935483870967742,0.16666666666666666,4821.0,0.0,1.05,5062.05,8.529724347488992,15.0,20.0,12.0,4821.0,5.0,23242041.0,24105.0,25.0,8.480944058741116,15.0,4821.0,0.8874466260697601
31.0,0.0,2.0,106.0,0.0,2.0,3.0,0.0,1.0,424.0,1.0,1.0,62.0,2.0,2.0,1.0,1.0,1.0,6410.0,17822.0,3.0,0.0,0.0,12.0,3.0,4.0,80.0,0.0,9.0,1.0,3.0,2.0,2.0,1.0,0.0,1602.5,1.0,6.0,206.7741935483871,0.2903225806451613,0.2222222222222222,3205.0,0.5,1.05,6730.5,8.81455328041929,6.0,2.0,3.0,6410.0,2.0,41088100.0,12820.0,4.0,8.765770543987257,6.0,3205.0,0.9180275434800934
45.0,0.0,1.0,1249.0,1.0,7.0,3.0,1.0,1.0,425.0,1.0,1.0,97.0,3.0,3.0,2.0,1.0,0.0,5210.0,20308.0,1.0,0.0,0.0,18.0,3.0,1.0,80.0,1.0,24.0,2.0,3.0,24.0,9.0,9.0,11.0,1302.5,15.0,72.0,115.77777777777777,0.5333333333333333,0.125,1736.6666666666667,0.375,1.05,5470.5,8.607308080858498,72.0,24.0,3.0,5210.0,24.0,27144100.0,125040.0,576.0,8.558527054909215,72.0,1736.6666666666667,0.9731688884615644
31.0,0.0,2.0,192.0,1.0,2.0,4.0,1.0,1.0,426.0,3.0,1.0,32.0,3.0,1.0,6.0,4.0,0.0,2695.0,7747.0,0.0,0.0,1.0,18.0,3.0,2.0,80.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2695.0,0.0,6.0,86.93548387096774,0.0967741935483871,0.3333333333333333,2695.0,1.0,1.05,2829.75,7.948296973194149,6.0,8.0,12.0,2695.0,2.0,7263025.0,5390.0,4.0,7.899524472032198,6.0,2695.0,0.8344017212461419
33.0,0.0,1.0,553.0,1.0,5.0,4.0,1.0,1.0,428.0,4.0,0.0,74.0,3.0,3.0,3.0,2.0,1.0,11878.0,23364.0,6.0,0.0,0.0,11.0,3.0,2.0,80.0,2.0,12.0,2.0,3.0,10.0,6.0,8.0,8.0,5939.0,2.0,30.0,359.93939393939394,0.36363636363636365,0.25,3959.3333333333335,0.8,1.05,12471.9,9.431313569776165,30.0,20.0,6.0,11878.0,10.0,141086884.0,118780.0,100.0,9.38252741428954,30.0,3959.3333333333335,0.9659060031030188
39.0,0.0,2.0,117.0,1.0,10.0,1.0,3.0,1.0,429.0,3.0,1.0,99.0,3.0,4.0,3.0,1.0,1.0,17068.0,5355.0,1.0,0.0,1.0,14.0,3.0,4.0,80.0,0.0,21.0,3.0,3.0,21.0,9.0,11.0,10.0,4267.0,10.0,63.0,437.64102564102564,0.5384615384615384,0.19047619047619047,4267.0,0.5238095238095238,1.05,17921.4,9.79380660613272,63.0,21.0,3.0,17068.0,21.0,291316624.0,358428.0,441.0,9.745019231764333,63.0,4267.0,0.8468497264068546
43.0,0.0,1.0,185.0,1.0,10.0,4.0,1.0,1.0,430.0,3.0,0.0,33.0,3.0,1.0,2.0,4.0,2.0,2455.0,10675.0,0.0,0.0,0.0,19.0,3.0,1.0,80.0,0.0,9.0,5.0,3.0,8.0,7.0,1.0,7.0,2455.0,7.0,24.0,57.093023255813954,0.20930232558139536,0.1111111111111111,2455.0,0.125,1.05,2577.75,7.855060064385461,24.0,32.0,12.0,2455.0,8.0,6027025.0,19640.0,64.0,7.806289289267033,24.0,2455.0,0.9738232458727502
49.0,0.0,2.0,1091.0,1.0,1.0,2.0,5.0,1.0,431.0,3.0,0.0,90.0,2.0,4.0,0.0,3.0,2.0,13964.0,17810.0,7.0,0.0,1.0,12.0,3.0,4.0,80.0,0.0,25.0,2.0,3.0,7.0,1.0,0.0,7.0,10473.0,7.0,21.0,284.9795918367347,0.5102040816326531,0.16,3491.0,0.0,1.05,14662.2,9.593096232657638,21.0,21.0,9.0,13964.0,7.0,194993296.0,97748.0,49.0,9.544309478379278,21.0,3491.0,0.8096013062958356
52.0,1.0,2.0,723.0,1.0,8.0,4.0,3.0,1.0,433.0,3.0,1.0,85.0,2.0,2.0,6.0,2.0,1.0,4941.0,17747.0,2.0,0.0,0.0,15.0,3.0,1.0,80.0,0.0,11.0,3.0,2.0,8.0,2.0,7.0,7.0,2470.5,1.0,24.0,95.01923076923077,0.21153846153846154,0.18181818181818182,2470.5,0.875,1.05,5188.05,8.554305915089287,24.0,16.0,6.0,4941.0,8.0,24413481.0,39528.0,64.0,8.505525386548555,24.0,2470.5,0.8592492460127308
27.0,0.0,2.0,1220.0,1.0,5.0,3.0,1.0,1.0,434.0,3.0,0.0,85.0,3.0,1.0,6.0,2.0,2.0,2478.0,20938.0,1.0,0.0,1.0,12.0,3.0,2.0,80.0,0.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,1239.0,3.0,12.0,91.77777777777777,0.14814814814814814,0.25,2478.0,0.25,1.05,2601.9,7.864381487045695,12.0,8.0,6.0,2478.0,4.0,6140484.0,9912.0,16.0,7.8156105320351905,12.0,2478.0,0.4903623855086562
32.0,0.0,2.0,588.0,2.0,8.0,2.0,5.0,1.0,436.0,3.0,0.0,65.0,2.0,2.0,7.0,2.0,1.0,5228.0,24624.0,1.0,0.0,1.0,11.0,3.0,4.0,80.0,0.0,13.0,2.0,3.0,13.0,12.0,11.0,9.0,2614.0,2.0,39.0,163.375,0.40625,0.15384615384615385,2614.0,0.8461538461538461,1.05,5489.400000000001,8.610756391594425,39.0,26.0,6.0,5228.0,13.0,27331984.0,67964.0,169.0,8.56197533418813,39.0,2614.0,0.6449118327993746
27.0,0.0,2.0,1377.0,2.0,2.0,3.0,1.0,1.0,437.0,4.0,1.0,74.0,3.0,2.0,7.0,3.0,2.0,4478.0,5242.0,1.0,0.0,1.0,11.0,3.0,1.0,80.0,0.0,5.0,3.0,3.0,5.0,4.0,0.0,4.0,3358.5,5.0,15.0,165.85185185185185,0.18518518518518517,0.4,2239.0,0.0,1.05,4701.900000000001,8.455934618695386,15.0,15.0,9.0,4478.0,5.0,20052484.0,22390.0,25.0,8.4071550862073,15.0,2239.0,0.7371391439269521
31.0,0.0,2.0,691.0,2.0,7.0,3.0,2.0,1.0,438.0,4.0,1.0,73.0,3.0,2.0,7.0,4.0,0.0,7547.0,7143.0,4.0,0.0,0.0,12.0,3.0,4.0,80.0,3.0,13.0,3.0,3.0,7.0,7.0,1.0,7.0,7547.0,6.0,21.0,243.4516129032258,0.41935483870967744,0.15384615384615385,3773.5,0.14285714285714285,1.05,7924.35,8.977821761808134,21.0,28.0,12.0,7547.0,7.0,56957209.0,52829.0,49.0,8.92903790648844,21.0,3773.5,0.9965122115713742
32.0,0.0,2.0,1018.0,1.0,2.0,4.0,3.0,1.0,439.0,1.0,0.0,74.0,4.0,2.0,6.0,4.0,2.0,5055.0,10557.0,7.0,0.0,0.0,16.0,3.0,3.0,80.0,0.0,10.0,0.0,2.0,7.0,7.0,0.0,7.0,5055.0,7.0,21.0,157.96875,0.3125,0.2,2527.5,0.0,1.05,5307.75,8.57711168162748,21.0,28.0,12.0,5055.0,7.0,25553025.0,35385.0,49.0,8.528330935826693,21.0,2527.5,0.947435100720682
28.0,1.0,2.0,1157.0,1.0,2.0,4.0,3.0,1.0,440.0,1.0,1.0,84.0,1.0,1.0,6.0,4.0,1.0,3464.0,24737.0,5.0,0.0,1.0,13.0,3.0,4.0,80.0,0.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,3464.0,1.0,9.0,123.71428571428571,0.17857142857142858,0.2,3464.0,0.6666666666666666,1.05,3637.2000000000003,8.199244332828115,9.0,12.0,12.0,3464.0,3.0,11999296.0,10392.0,9.0,8.150467911624004,9.0,3464.0,0.2743424667215625
30.0,0.0,2.0,1275.0,1.0,28.0,2.0,3.0,1.0,441.0,4.0,0.0,64.0,3.0,2.0,6.0,4.0,1.0,5775.0,11934.0,1.0,0.0,0.0,13.0,3.0,4.0,80.0,2.0,11.0,2.0,3.0,10.0,8.0,1.0,9.0,5775.0,9.0,30.0,192.5,0.36666666666666664,0.18181818181818182,2887.5,0.1,1.05,6063.75,8.710248600413163,30.0,40.0,12.0,5775.0,10.0,33350625.0,57750.0,100.0,8.661466680572662,30.0,2887.5,0.9964745622908835
31.0,0.0,1.0,798.0,1.0,7.0,2.0,1.0,1.0,442.0,3.0,0.0,48.0,2.0,3.0,4.0,3.0,1.0,8943.0,14034.0,1.0,0.0,0.0,24.0,4.0,1.0,80.0,1.0,10.0,2.0,3.0,10.0,9.0,8.0,9.0,6707.25,2.0,40.0,288.48387096774195,0.3225806451612903,0.3,2981.0,0.8,1.1,9837.300000000001,9.194038210893199,40.0,30.0,12.0,8943.0,10.0,79977249.0,89430.0,100.0,9.09873819539488,40.0,2981.0,0.9890280534771224
39.0,0.0,1.0,672.0,1.0,7.0,2.0,3.0,1.0,444.0,3.0,1.0,54.0,2.0,5.0,3.0,4.0,1.0,19272.0,21141.0,1.0,0.0,0.0,15.0,3.0,1.0,80.0,1.0,21.0,2.0,3.0,21.0,9.0,13.0,3.0,19272.0,8.0,63.0,494.15384615384613,0.5384615384615384,0.23809523809523808,3854.4,0.6190476190476191,1.05,20235.600000000002,9.915248125100755,63.0,84.0,12.0,19272.0,21.0,371409984.0,404712.0,441.0,9.866460431699052,63.0,3854.4,0.8553291251365848
39.0,1.0,2.0,1162.0,2.0,3.0,2.0,3.0,1.0,445.0,4.0,0.0,41.0,3.0,2.0,7.0,3.0,1.0,5238.0,17778.0,4.0,0.0,1.0,18.0,3.0,1.0,80.0,0.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,3928.5,1.0,3.0,134.30769230769232,0.3076923076923077,0.16666666666666666,2619.0,0.0,1.05,5499.900000000001,8.61266699419723,3.0,3.0,9.0,5238.0,1.0,27436644.0,5238.0,1.0,8.56388591940822,3.0,2619.0,0.7964219842628276
33.0,0.0,1.0,508.0,2.0,10.0,3.0,2.0,1.0,446.0,2.0,1.0,46.0,2.0,2.0,7.0,4.0,2.0,4682.0,4317.0,3.0,0.0,0.0,14.0,3.0,3.0,80.0,0.0,9.0,6.0,2.0,7.0,7.0,0.0,1.0,4682.0,7.0,21.0,141.87878787878788,0.2727272727272727,0.2222222222222222,2341.0,0.0,1.05,4916.1,8.500474204809363,21.0,28.0,12.0,4682.0,7.0,21921124.0,32774.0,49.0,8.451694209183541,21.0,2341.0,0.8901532857693475
47.0,0.0,2.0,1482.0,1.0,5.0,5.0,1.0,1.0,447.0,4.0,1.0,42.0,3.0,5.0,5.0,3.0,1.0,18300.0,16375.0,4.0,0.0,0.0,11.0,3.0,2.0,80.0,1.0,21.0,2.0,3.0,3.0,2.0,1.0,1.0,13725.0,2.0,9.0,389.36170212765956,0.44680851063829785,0.23809523809523808,3660.0,0.3333333333333333,1.05,19215.0,9.863498544319764,9.0,9.0,9.0,18300.0,3.0,334890000.0,54900.0,9.0,9.814710982145282,9.0,3660.0,0.9944800177974746
43.0,0.0,1.0,559.0,1.0,10.0,4.0,1.0,1.0,448.0,3.0,0.0,82.0,2.0,2.0,2.0,3.0,0.0,5257.0,6227.0,1.0,0.0,0.0,11.0,3.0,2.0,80.0,1.0,9.0,3.0,4.0,9.0,7.0,0.0,0.0,3942.75,9.0,27.0,122.25581395348837,0.20930232558139536,0.2222222222222222,2628.5,0.0,1.05,5519.85,8.616287112923835,27.0,27.0,9.0,5257.0,9.0,27636049.0,47313.0,81.0,8.567506005289827,27.0,2628.5,0.993297044763704
27.0,0.0,0.0,210.0,2.0,1.0,1.0,2.0,1.0,449.0,3.0,1.0,73.0,3.0,2.0,7.0,2.0,1.0,6349.0,22107.0,0.0,0.0,1.0,13.0,3.0,4.0,80.0,1.0,6.0,0.0,3.0,5.0,4.0,1.0,4.0,3174.5,4.0,15.0,235.14814814814815,0.2222222222222222,0.3333333333333333,3174.5,0.2,1.05,6666.450000000001,8.804992756965435,15.0,10.0,6.0,6349.0,5.0,40309801.0,31745.0,25.0,8.756210091886738,15.0,3174.5,0.8150541357862313
54.0,0.0,1.0,928.0,1.0,20.0,4.0,1.0,1.0,450.0,4.0,0.0,31.0,3.0,2.0,6.0,3.0,2.0,4869.0,16885.0,3.0,0.0,0.0,12.0,3.0,4.0,80.0,0.0,20.0,4.0,2.0,4.0,3.0,0.0,3.0,3651.75,4.0,12.0,90.16666666666667,0.37037037037037035,0.1,2434.5,0.0,1.05,5112.45,8.539629602159737,12.0,12.0,9.0,4869.0,4.0,23707161.0,19476.0,16.0,8.490849216076635,12.0,2434.5,0.9852878174132013
43.0,0.0,2.0,1001.0,1.0,7.0,3.0,1.0,1.0,451.0,3.0,0.0,43.0,3.0,3.0,0.0,1.0,1.0,9985.0,9262.0,8.0,0.0,0.0,16.0,3.0,1.0,80.0,1.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0,2496.25,1.0,3.0,232.2093023255814,0.23255813953488372,0.3,3328.3333333333335,0.0,1.05,10484.25,9.257724786637842,3.0,1.0,3.0,9985.0,1.0,99700225.0,9985.0,1.0,9.208939391060555,3.0,3328.3333333333335,0.8743922160586182
45.0,0.0,2.0,549.0,1.0,8.0,4.0,4.0,1.0,452.0,4.0,1.0,75.0,3.0,2.0,6.0,4.0,1.0,3697.0,9278.0,9.0,0.0,0.0,14.0,3.0,1.0,80.0,2.0,12.0,3.0,3.0,10.0,9.0,9.0,8.0,3697.0,1.0,30.0,82.15555555555555,0.26666666666666666,0.16666666666666666,1848.5,0.9,1.05,3881.8500000000004,8.264324699060197,30.0,40.0,12.0,3697.0,10.0,13667809.0,36970.0,100.0,8.21554741194707,30.0,1848.5,0.9044084420735862
40.0,0.0,2.0,1124.0,2.0,1.0,2.0,3.0,1.0,453.0,2.0,1.0,57.0,1.0,2.0,7.0,4.0,1.0,7457.0,13273.0,2.0,0.0,1.0,22.0,4.0,3.0,80.0,3.0,6.0,2.0,2.0,4.0,3.0,0.0,2.0,7457.0,4.0,16.0,186.425,0.15,0.3333333333333333,3728.5,0.0,1.1,8202.7,9.012340550995628,16.0,16.0,16.0,7457.0,4.0,55606849.0,29828.0,16.0,8.917042560738766,16.0,3728.5,0.8473701887771588
29.0,1.0,2.0,318.0,1.0,8.0,4.0,4.0,1.0,454.0,2.0,1.0,77.0,1.0,1.0,2.0,1.0,1.0,2119.0,4759.0,1.0,0.0,1.0,11.0,3.0,4.0,80.0,0.0,7.0,4.0,2.0,7.0,7.0,0.0,7.0,529.75,7.0,21.0,73.06896551724138,0.2413793103448276,0.14285714285714285,2119.0,0.0,1.05,2224.9500000000003,7.7079390697683055,21.0,7.0,3.0,2119.0,7.0,4490161.0,14833.0,49.0,7.659171367666058,21.0,2119.0,0.2974126198699255
29.0,0.0,2.0,738.0,1.0,9.0,5.0,4.0,1.0,455.0,2.0,1.0,30.0,2.0,1.0,2.0,4.0,2.0,3983.0,7621.0,0.0,0.0,0.0,17.0,3.0,3.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3983.0,1.0,9.0,137.3448275862069,0.13793103448275862,0.25,3983.0,0.6666666666666666,1.05,4182.150000000001,8.338819830230294,9.0,12.0,12.0,3983.0,3.0,15864289.0,11949.0,9.0,8.290041618704489,9.0,3983.0,0.8435411031974585
30.0,0.0,2.0,570.0,2.0,5.0,3.0,2.0,1.0,456.0,4.0,0.0,30.0,2.0,2.0,7.0,3.0,0.0,6118.0,5431.0,1.0,0.0,0.0,13.0,3.0,3.0,80.0,3.0,10.0,2.0,3.0,10.0,9.0,1.0,2.0,4588.5,9.0,30.0,203.93333333333334,0.3333333333333333,0.2,3059.0,0.1,1.05,6423.900000000001,8.767936345439962,30.0,30.0,9.0,6118.0,10.0,37429924.0,61180.0,100.0,8.71915396346254,30.0,3059.0,0.9951178332762773
27.0,0.0,2.0,1130.0,2.0,8.0,4.0,2.0,1.0,458.0,2.0,0.0,56.0,3.0,2.0,7.0,2.0,1.0,6214.0,3415.0,1.0,0.0,0.0,18.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,8.0,7.0,0.0,7.0,3107.0,8.0,24.0,230.14814814814815,0.2962962962962963,0.25,3107.0,0.0,1.05,6524.700000000001,8.783503506130327,24.0,16.0,6.0,6214.0,8.0,38613796.0,49712.0,64.0,8.734721003944811,24.0,3107.0,0.9755462224441088
37.0,0.0,2.0,1192.0,1.0,5.0,2.0,3.0,1.0,460.0,4.0,1.0,61.0,3.0,2.0,4.0,4.0,0.0,6347.0,23177.0,7.0,0.0,0.0,16.0,3.0,3.0,80.0,2.0,8.0,2.0,2.0,6.0,2.0,0.0,4.0,6347.0,6.0,18.0,171.54054054054055,0.21621621621621623,0.25,3173.5,0.0,1.05,6664.35,8.804677744362325,18.0,24.0,12.0,6347.0,6.0,40284409.0,38082.0,36.0,8.7558950816463,18.0,3173.5,0.9868685282783947
38.0,0.0,2.0,343.0,1.0,15.0,2.0,1.0,1.0,461.0,3.0,1.0,92.0,2.0,3.0,5.0,4.0,0.0,11510.0,15682.0,0.0,0.0,1.0,14.0,3.0,2.0,80.0,1.0,12.0,3.0,3.0,11.0,10.0,2.0,9.0,11510.0,9.0,33.0,302.89473684210526,0.3157894736842105,0.25,3836.6666666666665,0.18181818181818182,1.05,12085.5,9.399844406246155,33.0,44.0,12.0,11510.0,11.0,132480100.0,126610.0,121.0,9.351058378915061,33.0,3836.6666666666665,0.9738805181013173
31.0,0.0,2.0,1232.0,1.0,7.0,4.0,3.0,1.0,462.0,3.0,0.0,39.0,3.0,3.0,4.0,4.0,2.0,7143.0,25713.0,1.0,0.0,1.0,14.0,3.0,3.0,80.0,0.0,11.0,2.0,2.0,11.0,9.0,4.0,10.0,7143.0,7.0,33.0,230.41935483870967,0.3548387096774194,0.2727272727272727,2381.0,0.36363636363636365,1.05,7500.150000000001,8.922811621103381,33.0,44.0,12.0,7143.0,11.0,51022449.0,78573.0,121.0,8.874028122556336,33.0,2381.0,0.895177393809318
29.0,0.0,2.0,144.0,2.0,10.0,1.0,2.0,1.0,463.0,4.0,0.0,39.0,2.0,2.0,7.0,2.0,0.0,8268.0,11866.0,1.0,0.0,1.0,14.0,3.0,1.0,80.0,2.0,7.0,2.0,3.0,7.0,7.0,1.0,7.0,4134.0,6.0,21.0,285.1034482758621,0.2413793103448276,0.2857142857142857,4134.0,0.14285714285714285,1.05,8681.4,9.069053267131805,21.0,14.0,6.0,8268.0,7.0,68359824.0,57876.0,49.0,9.020268861722167,21.0,4134.0,0.91037437595229
35.0,0.0,2.0,1296.0,1.0,5.0,4.0,5.0,1.0,464.0,3.0,1.0,62.0,3.0,3.0,4.0,2.0,2.0,8095.0,18264.0,0.0,0.0,0.0,13.0,3.0,4.0,80.0,0.0,17.0,5.0,3.0,16.0,6.0,0.0,13.0,4047.5,16.0,48.0,231.28571428571428,0.4857142857142857,0.17647058823529413,2698.3333333333335,0.0,1.05,8499.75,9.04790967388002,48.0,32.0,6.0,8095.0,16.0,65529025.0,129520.0,256.0,8.999125391527247,48.0,2698.3333333333335,0.9923137431922568
23.0,0.0,2.0,1309.0,1.0,26.0,1.0,1.0,1.0,465.0,3.0,1.0,83.0,3.0,1.0,6.0,4.0,0.0,2904.0,16092.0,1.0,0.0,0.0,12.0,3.0,3.0,80.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0,2.0,2904.0,4.0,12.0,126.26086956521739,0.17391304347826086,0.25,2904.0,0.0,1.05,3049.2000000000003,8.022962441222084,12.0,16.0,12.0,2904.0,4.0,8433216.0,11616.0,16.0,7.974188669286011,12.0,2904.0,0.9736803046110222
41.0,0.0,2.0,483.0,1.0,6.0,3.0,3.0,1.0,466.0,4.0,1.0,95.0,2.0,2.0,4.0,2.0,2.0,6032.0,10110.0,6.0,0.0,1.0,15.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,5.0,4.0,1.0,2.0,3016.0,4.0,15.0,147.1219512195122,0.1951219512195122,0.25,3016.0,0.2,1.05,6333.6,8.753781949483134,15.0,10.0,6.0,6032.0,5.0,36385024.0,30160.0,25.0,8.704999678440762,15.0,3016.0,0.5666251583287454
47.0,0.0,1.0,1309.0,2.0,4.0,1.0,3.0,1.0,467.0,2.0,1.0,99.0,3.0,2.0,8.0,3.0,2.0,2976.0,25751.0,3.0,0.0,0.0,19.0,3.0,1.0,80.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,2232.0,0.0,0.0,63.319148936170215,0.10638297872340426,0.4,1488.0,0.0,1.05,3124.8,8.047445529408094,0.0,0.0,9.0,2976.0,0.0,8856576.0,0.0,0.0,7.998671361015776,0.0,1488.0,0.8034306486257039
42.0,0.0,2.0,810.0,1.0,23.0,5.0,1.0,1.0,468.0,1.0,0.0,44.0,3.0,4.0,5.0,4.0,2.0,15992.0,15901.0,2.0,0.0,0.0,14.0,3.0,2.0,80.0,0.0,16.0,2.0,3.0,1.0,0.0,0.0,0.0,15992.0,1.0,3.0,380.76190476190476,0.38095238095238093,0.25,3998.0,0.0,1.05,16791.600000000002,9.72869359216274,3.0,4.0,12.0,15992.0,1.0,255744064.0,15992.0,1.0,9.67990640549087,3.0,3998.0,0.9707872548091161
29.0,0.0,0.0,746.0,2.0,2.0,3.0,1.0,1.0,469.0,4.0,1.0,61.0,3.0,2.0,7.0,3.0,1.0,4649.0,16928.0,1.0,0.0,0.0,14.0,3.0,1.0,80.0,1.0,4.0,3.0,2.0,4.0,3.0,0.0,2.0,3486.75,4.0,12.0,160.31034482758622,0.13793103448275862,0.5,2324.5,0.0,1.05,4881.45,8.493402422042996,12.0,12.0,9.0,4649.0,4.0,21613201.0,18596.0,16.0,8.444622498581403,12.0,2324.5,0.9584347256132615
42.0,0.0,2.0,544.0,0.0,2.0,1.0,5.0,1.0,470.0,3.0,1.0,52.0,3.0,1.0,1.0,3.0,0.0,2696.0,24017.0,0.0,0.0,1.0,11.0,3.0,3.0,80.0,1.0,4.0,5.0,3.0,3.0,2.0,1.0,0.0,2022.0,2.0,9.0,64.19047619047619,0.09523809523809523,0.25,2696.0,0.3333333333333333,1.05,2830.8,7.94866783085087,9.0,9.0,9.0,2696.0,3.0,7268416.0,8088.0,9.0,7.89989532313973,9.0,2696.0,0.9408675555170126
32.0,0.0,2.0,1062.0,1.0,2.0,3.0,3.0,1.0,471.0,3.0,0.0,75.0,3.0,1.0,2.0,2.0,1.0,2370.0,3956.0,1.0,0.0,0.0,13.0,3.0,3.0,80.0,1.0,8.0,4.0,3.0,8.0,0.0,0.0,7.0,1185.0,8.0,24.0,74.0625,0.25,0.125,2370.0,0.0,1.05,2488.5,7.8198371660822374,24.0,16.0,6.0,2370.0,8.0,5616900.0,18960.0,64.0,7.771067086065406,24.0,2370.0,0.9704230516821125
48.0,0.0,2.0,530.0,2.0,29.0,1.0,3.0,1.0,473.0,1.0,0.0,91.0,3.0,3.0,3.0,3.0,1.0,12504.0,23978.0,3.0,0.0,0.0,21.0,4.0,2.0,80.0,1.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,9378.0,0.0,0.0,260.5,0.3125,0.2,4168.0,0.0,1.1,13754.400000000001,9.529186753270274,0.0,0.0,12.0,12504.0,0.0,156350016.0,0.0,0.0,9.433883843311719,0.0,4168.0,0.9148695765272397
37.0,0.0,2.0,1319.0,1.0,6.0,3.0,3.0,1.0,474.0,3.0,1.0,51.0,4.0,2.0,6.0,1.0,0.0,5974.0,17001.0,4.0,0.0,1.0,13.0,3.0,1.0,80.0,2.0,13.0,2.0,3.0,7.0,7.0,6.0,7.0,1493.5,1.0,21.0,161.45945945945945,0.35135135135135137,0.15384615384615385,2987.0,0.8571428571428571,1.05,6272.7,8.744121571222303,21.0,7.0,3.0,5974.0,7.0,35688676.0,41818.0,49.0,8.695339376799712,21.0,2987.0,0.9029607145427547
30.0,0.0,0.0,641.0,2.0,25.0,2.0,5.0,1.0,475.0,4.0,0.0,85.0,3.0,2.0,7.0,3.0,1.0,4736.0,6069.0,7.0,0.0,1.0,12.0,3.0,2.0,80.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3552.0,0.0,6.0,157.86666666666667,0.13333333333333333,0.5,2368.0,1.0,1.05,4972.8,8.511939414467689,6.0,6.0,9.0,4736.0,2.0,22429696.0,9472.0,4.0,8.463159302923751,6.0,2368.0,0.3797820251134155
26.0,0.0,2.0,933.0,2.0,1.0,3.0,1.0,1.0,476.0,3.0,1.0,57.0,3.0,2.0,7.0,3.0,1.0,5296.0,20156.0,1.0,0.0,0.0,17.0,3.0,2.0,80.0,1.0,8.0,3.0,3.0,8.0,7.0,7.0,7.0,3972.0,1.0,24.0,203.69230769230768,0.3076923076923077,0.25,2648.0,0.875,1.05,5560.8,8.62367707585901,24.0,24.0,9.0,5296.0,8.0,28047616.0,42368.0,64.0,8.574895901544526,24.0,2648.0,0.9679014741885583
42.0,0.0,2.0,1332.0,1.0,2.0,4.0,4.0,1.0,477.0,1.0,1.0,98.0,2.0,2.0,0.0,4.0,2.0,6781.0,17078.0,3.0,0.0,0.0,23.0,4.0,2.0,80.0,0.0,14.0,6.0,3.0,1.0,0.0,0.0,0.0,6781.0,1.0,4.0,161.45238095238096,0.3333333333333333,0.14285714285714285,3390.5,0.0,1.1,7459.1,8.9173240979337,4.0,4.0,16.0,6781.0,1.0,45981961.0,6781.0,1.0,8.822027322685583,4.0,3390.5,0.9663628664539095
21.0,1.0,1.0,756.0,2.0,1.0,1.0,5.0,1.0,478.0,1.0,0.0,99.0,2.0,1.0,8.0,2.0,2.0,2174.0,9150.0,1.0,0.0,1.0,11.0,3.0,3.0,80.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1087.0,2.0,9.0,103.52380952380952,0.14285714285714285,0.3333333333333333,2174.0,0.3333333333333333,1.05,2282.7000000000003,7.733552213637546,9.0,6.0,6.0,2174.0,3.0,4726276.0,6522.0,9.0,7.684783943522785,9.0,2174.0,0.1388655701289685
